primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename,duration
hoopoe,[],"['hostile', 'male']",52.2571,20.574,Upupa epops,Eurasian Hoopoe,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/325170,hoopoe/XC325170.ogg,35.064
hoopoe,[],"['aggression', 'flight call', 'male']",52.2571,20.574,Upupa epops,Eurasian Hoopoe,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/325173,hoopoe/XC325173.ogg,8.208
hoopoe,[],"['flight call', 'male', 'song']",52.2571,20.574,Upupa epops,Eurasian Hoopoe,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/325178,hoopoe/XC325178.ogg,77.112
hoopoe,[],['alarm call'],42.5623,9.5109,Upupa epops,Eurasian Hoopoe,Tero Linjama,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/343651,hoopoe/XC343651.ogg,6.68734375
hoopoe,[],['song'],51.8252,14.5672,Upupa epops,Eurasian Hoopoe,Samuel Odrzykoski,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/374400,hoopoe/XC374400.ogg,27.6375625
hoopoe,[],['song'],52.3677,13.806,Upupa epops,Eurasian Hoopoe,Sonnenburg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/377581,hoopoe/XC377581.ogg,9.32571875
hoopoe,[],"['male', 'song']",38.1592,-3.9982,Upupa epops,Eurasian Hoopoe,Esperanza Poveda,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/381947,hoopoe/XC381947.ogg,75.15428125
hoopoe,[],['song'],46.336,-1.3248,Upupa epops,Eurasian Hoopoe,Jack Berteau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/387611,hoopoe/XC387611.ogg,46.08
hoopoe,[],['song'],29.0569,-9.4284,Upupa epops,Eurasian Hoopoe,Jacob Lotz,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/398490,hoopoe/XC398490.ogg,20.3755
hoopoe,[],['call'],41.5107,1.9366,Upupa epops,Eurasian Hoopoe,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/402638,hoopoe/XC402638.ogg,33.149375
hoopoe,[],['song'],39.3657,3.1744,Upupa epops,Eurasian Hoopoe,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/410992,hoopoe/XC410992.ogg,61.392
hoopoe,[],['song'],52.3826,13.7272,Upupa epops,Eurasian Hoopoe,Regina Eidner,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/416610,hoopoe/XC416610.ogg,86.064
hoopoe,[],"['alarm call', 'flight call', 'hoarse call']",42.965,9.4512,Upupa epops,Eurasian Hoopoe,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/471860,hoopoe/XC471860.ogg,40.3069375
hoopoe,[],"['alarm call', 'flight call', 'hoarse call']",42.965,9.4512,Upupa epops,Eurasian Hoopoe,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/471862,hoopoe/XC471862.ogg,68.20571875
hoopoe,[],"['adult', 'alarm call', 'call', 'female', 'flight call', 'wings']",53.4721,22.6577,Upupa epops,Eurasian Hoopoe,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/551275,hoopoe/XC551275.ogg,10.44
hoopoe,[],"['adult', 'alarm call', 'call', 'female', 'flight call', 'wings']",53.4721,22.6577,Upupa epops,Eurasian Hoopoe,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/551277,hoopoe/XC551277.ogg,14.256
hoopoe,[],"['call', 'song']",43.5768,3.441,Upupa epops,Eurasian Hoopoe,Clara Rondeau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/551446,hoopoe/XC551446.ogg,21.76
hoopoe,[],['song'],38.1011,-2.5386,Upupa epops,Eurasian Hoopoe,Carlos Rossi Cabrera,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/559875,hoopoe/XC559875.ogg,36.91103125
hoopoe,[],['song'],48.3914,2.5971,Upupa epops,Eurasian Hoopoe,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/560352,hoopoe/XC560352.ogg,45.528
hoopoe,[],['song'],48.3914,2.5971,Upupa epops,Eurasian Hoopoe,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/560353,hoopoe/XC560353.ogg,32.568
hoopoe,[],['song'],48.3914,2.5971,Upupa epops,Eurasian Hoopoe,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/560354,hoopoe/XC560354.ogg,35.784
hoopoe,[],['song'],48.3914,2.5971,Upupa epops,Eurasian Hoopoe,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/560378,hoopoe/XC560378.ogg,27.408
hoopoe,[],"['call', 'flight call', 'raspy call']",48.3914,2.5971,Upupa epops,Eurasian Hoopoe,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/560380,hoopoe/XC560380.ogg,4.464
hoopoe,[],"['call', 'flight call', 'raspy call']",48.3914,2.5971,Upupa epops,Eurasian Hoopoe,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/560382,hoopoe/XC560382.ogg,2.952
hoopoe,[],"['call', 'flight call', 'interaction calls']",48.3914,2.5971,Upupa epops,Eurasian Hoopoe,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/560383,hoopoe/XC560383.ogg,52.152
hoopoe,[],['flight call'],41.5693,-8.4042,Upupa epops,Eurasian Hoopoe,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/560640,hoopoe/XC560640.ogg,2.40325
hoopoe,[],['song'],43.6266,0.3571,Upupa epops,Eurasian Hoopoe,Peter,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/607916,hoopoe/XC607916.ogg,26.096
hoopoe,[],['call'],10.355,76.999,Upupa epops,Eurasian Hoopoe,Vijay Ramesh,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/617643,hoopoe/XC617643.ogg,35.1085625
hoopoe,[],['call'],10.355,76.999,Upupa epops,Eurasian Hoopoe,Vijay Ramesh,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/617644,hoopoe/XC617644.ogg,39.62775
hoopoe,[],['song'],41.647,2.3542,Upupa epops,Eurasian Hoopoe,CarlesGuinart,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/631301,hoopoe/XC631301.ogg,11.856
hoopoe,[],['song'],41.647,2.3542,Upupa epops,Eurasian Hoopoe,CarlesGuinart,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/631304,hoopoe/XC631304.ogg,16.416
hoopoe,[],['song'],18.2935,99.5007,Upupa epops,Eurasian Hoopoe,Somkiat Pakapinyo (Chai),Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/646546,hoopoe/XC646546.ogg,33.567
hoopoe,[],['song'],18.2935,99.5007,Upupa epops,Eurasian Hoopoe,Somkiat Pakapinyo (Chai),Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/646548,hoopoe/XC646548.ogg,69.825
hoopoe,[],"['adult', 'sex uncertain', 'song']",41.3276,14.8729,Upupa epops,Eurasian Hoopoe,Marco Preziosi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/647566,hoopoe/XC647566.ogg,30.696
hoopoe,[],"['adult', 'male', 'song']",53.2659,21.3142,Upupa epops,Eurasian Hoopoe,Karol Kustusch,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/655333,hoopoe/XC655333.ogg,33.576
hoopoe,[],['call'],26.3597,120.4895,Upupa epops,Eurasian Hoopoe,Sunny Tseng,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/659226,hoopoe/XC659226.ogg,4.824
hoopoe,[],"['begging call', 'hatchling or nestling']",52.3191,20.7889,Upupa epops,Eurasian Hoopoe,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/666638,hoopoe/XC666638.ogg,38.832
hoopoe,[],['song'],37.1357,-7.6138,Upupa epops,Eurasian Hoopoe,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/683808,hoopoe/XC683808.ogg,7.464
hoopoe,[],"['life stage uncertain', 'sex uncertain', 'song']",25.2142,55.4482,Upupa epops,Eurasian Hoopoe,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/689716,hoopoe/XC689716.ogg,10.704
hoopoe,[],[''],47.4733,4.4439,Upupa epops,Eurasian Hoopoe,Dominique Guillerme,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/698956,hoopoe/XC698956.ogg,39.528
hoopoe,[],[''],47.4368,4.4334,Upupa epops,Eurasian Hoopoe,Dominique Guillerme,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/701405,hoopoe/XC701405.ogg,50.496
hoopoe,[],[''],39.707,-4.4056,Upupa epops,Eurasian Hoopoe,Javier García Sáez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/710302,hoopoe/XC710302.ogg,43.536
hoopoe,[],[''],39.8206,-4.4012,Upupa epops,Eurasian Hoopoe,Javier García Sáez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/710304,hoopoe/XC710304.ogg,23.64
hoopoe,[],[''],41.3254,-3.8608,Upupa epops,Eurasian Hoopoe,Javier García Sáez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/722560,hoopoe/XC722560.ogg,52.464
hoopoe,[],[''],39.3636,2.7878,Upupa epops,Eurasian Hoopoe,Colin Reid,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/724610,hoopoe/XC724610.ogg,39.68
hoopoe,[],[''],56.5279,16.3857,Upupa epops,Eurasian Hoopoe,Jonas Bonnedahl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/724769,hoopoe/XC724769.ogg,71.52325
hoopoe,[],[''],44.3407,15.1119,Upupa epops,Eurasian Hoopoe,Stephan Risch,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/728876,hoopoe/XC728876.ogg,25.56
hoopoe,[],[''],41.3275,14.8728,Upupa epops,Eurasian Hoopoe,Marco Preziosi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/732046,hoopoe/XC732046.ogg,36.336
hoopoe,[],[''],41.8074,-8.8626,Upupa epops,Eurasian Hoopoe,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/736970,hoopoe/XC736970.ogg,1.724
hoopoe,[],[''],41.7309,1.2072,Upupa epops,Eurasian Hoopoe,Pere Josa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/756122,hoopoe/XC756122.ogg,19.487
huncis1,[],"['female', 'male', 'song']",-1.2053,36.629,Cisticola hunteri,Hunter's Cisticola,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/289555,huncis1/XC289555.ogg,17.841625
huncis1,[],['song'],0.3031,35.3796,Cisticola hunteri,Hunter's Cisticola,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/444578,huncis1/XC444578.ogg,16.64
huncis1,[],"['aberrant', 'adult', 'call', 'sex uncertain', 'song']",-3.333,36.775,Cisticola hunteri,Hunter's Cisticola,Abdulrahman Adam,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/620995,huncis1/XC620995.ogg,47.15103125
huncis1,[],"['adult', 'call', 'duet', 'female', 'male']",-2.9568,37.5006,Cisticola hunteri,Hunter's Cisticola,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/662363,huncis1/XC662363.ogg,21.838375
huncis1,[],"['adult', 'duet', 'female', 'male', 'song']",-2.9568,37.5006,Cisticola hunteri,Hunter's Cisticola,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/662366,huncis1/XC662366.ogg,36.5975625
huncis1,[],"['adult', 'duet', 'female', 'male', 'song']",-2.9568,37.5006,Cisticola hunteri,Hunter's Cisticola,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/662368,huncis1/XC662368.ogg,14.26284375
huncis1,[],[''],-3.3218,36.7217,Cisticola hunteri,Hunter's Cisticola,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/697671,huncis1/XC697671.ogg,35.544
hunsun2,[],['call'],4.864,39.312,Chalcomitra hunteri,Hunter's Sunbird,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/210025,hunsun2/XC210025.ogg,68.976
hunsun2,[],['call'],4.7102,38.2022,Chalcomitra hunteri,Hunter's Sunbird,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/267769,hunsun2/XC267769.ogg,17.688
hunsun2,[],['call'],-3.3518,38.8186,Chalcomitra hunteri,Hunter's Sunbird,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/343974,hunsun2/XC343974.ogg,17.55428125
hunsun2,[],[''],-3.5259,37.045,Chalcomitra hunteri,Hunter's Sunbird,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/703348,hunsun2/XC703348.ogg,22.896
joygre1,[],['song'],-1.2043,34.941,Chlorocichla laetissima,Joyful Greenbul,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/363785,joygre1/XC363785.ogg,22.961625
kerspa2,[],['call'],-0.1566,37.0114,Passer rufocinctus,Kenya Rufous Sparrow,Patrick Blake,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/315427,kerspa2/XC315427.ogg,61.728
kerspa2,[],['call'],-2.5477,36.7873,Passer rufocinctus,Kenya Rufous Sparrow,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/472384,kerspa2/XC472384.ogg,68.91103125
kerspa2,[],['call'],-1.5138,37.0511,Passer rufocinctus,Kenya Rufous Sparrow,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/524173,kerspa2/XC524173.ogg,50.076
kerspa2,[],['call'],-1.5138,37.0511,Passer rufocinctus,Kenya Rufous Sparrow,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/524174,kerspa2/XC524174.ogg,50.076
kerspa2,[],"['adult', 'call', 'flight call']",-2.9858,37.5975,Passer rufocinctus,Kenya Rufous Sparrow,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/600157,kerspa2/XC600157.ogg,12.74775
kerspa2,[],"['adult', 'call', 'male']",-2.9858,37.5975,Passer rufocinctus,Kenya Rufous Sparrow,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/607235,kerspa2/XC607235.ogg,36.648
kerspa2,[],"['call', 'female', 'life stage uncertain', 'male']",-2.9858,37.5975,Passer rufocinctus,Kenya Rufous Sparrow,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/622844,kerspa2/XC622844.ogg,15.144
kerspa2,[],[''],-0.5253,36.5891,Passer rufocinctus,Kenya Rufous Sparrow,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/749257,kerspa2/XC749257.ogg,28.7085625
klacuc1,[],['Song'],-24.991037,31.587925,Chrysococcyx klaas,Klaas's Cuckoo,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/28650,klacuc1/XC28650.ogg,41.11675
klacuc1,[],['song'],5.3703,-1.3626,Chrysococcyx klaas,Klaas's Cuckoo,Bram Vogels,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/404190,klacuc1/XC404190.ogg,53.106
klacuc1,[],['song'],13.2818,-16.5489,Chrysococcyx klaas,Klaas's Cuckoo,Joost van Bruggen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/440201,klacuc1/XC440201.ogg,8.904
klacuc1,[],['song'],-3.3603,35.7998,Chrysococcyx klaas,Klaas's Cuckoo,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/459154,klacuc1/XC459154.ogg,64.809
klacuc1,[],"['adult', 'call']",-26.6633,26.4831,Chrysococcyx klaas,Klaas's Cuckoo,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/520413,klacuc1/XC520413.ogg,4.022
klacuc1,[],"['sex uncertain', 'song']",-2.9433,37.5081,Chrysococcyx klaas,Klaas's Cuckoo,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/600815,klacuc1/XC600815.ogg,2.208
klacuc1,[],"['adult', 'call', 'male']",,,Chrysococcyx klaas,Klaas's Cuckoo,Neville du Toit,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/607609,klacuc1/XC607609.ogg,7.1314375
klacuc1,[],['song'],-12.8604,28.3559,Chrysococcyx klaas,Klaas's Cuckoo,Dries Van de Loock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/682335,klacuc1/XC682335.ogg,26.184
klacuc1,[],[''],-2.9858,37.5975,Chrysococcyx klaas,Klaas's Cuckoo,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/694796,klacuc1/XC694796.ogg,4.224
kvbsun1,[],['song'],4.864,39.312,Anthreptes orientalis,Eastern Violet-backed Sunbird,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/267764,kvbsun1/XC267764.ogg,10.344
kvbsun1,[],['call'],4.864,39.312,Anthreptes orientalis,Eastern Violet-backed Sunbird,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/267766,kvbsun1/XC267766.ogg,13.128
kvbsun1,[],['call'],4.7351,39.2277,Anthreptes orientalis,Eastern Violet-backed Sunbird,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/267767,kvbsun1/XC267767.ogg,45.456
laudov1,[],"['song', 'wing noise']",9.868,38.917,Streptopelia senegalensis,Laughing Dove,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/267211,laudov1/XC267211.ogg,45.0
laudov1,[],['song'],29.5918,52.5837,Streptopelia senegalensis,Laughing Dove,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/405374,laudov1/XC405374.ogg,17.04
laudov1,[],['song'],29.5918,52.5837,Streptopelia senegalensis,Laughing Dove,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/405375,laudov1/XC405375.ogg,17.04
laudov1,[],['song'],29.5918,52.5837,Streptopelia senegalensis,Laughing Dove,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/405376,laudov1/XC405376.ogg,12.72
laudov1,[],['song'],29.5918,52.5837,Streptopelia senegalensis,Laughing Dove,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/405377,laudov1/XC405377.ogg,4.992
laudov1,[],['song'],29.5918,52.5837,Streptopelia senegalensis,Laughing Dove,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/405381,laudov1/XC405381.ogg,22.392
laudov1,[],['song'],29.5918,52.5837,Streptopelia senegalensis,Laughing Dove,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/405382,laudov1/XC405382.ogg,36.72
laudov1,[],['song'],17.7172,53.0597,Streptopelia senegalensis,Laughing Dove,AUDEVARD Aurélien,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/444438,laudov1/XC444438.ogg,33.8285625
laudov1,[],[''],38.6289,34.8039,Streptopelia senegalensis,Laughing Dove,Grégoire Chauvot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/738670,laudov1/XC738670.ogg,45.48
lawgol,[],"['call', 'flight call']",33.1374,-116.3767,Spinus lawrencei,Lawrence's Goldfinch,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/143799,lawgol/XC143799.ogg,26.592
lawgol,[],['song'],32.554,-117.0852,Spinus lawrencei,Lawrence's Goldfinch,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/161310,lawgol/XC161310.ogg,41.856
lawgol,[],"['call', 'flight call']",32.554,-117.0852,Spinus lawrencei,Lawrence's Goldfinch,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/161316,lawgol/XC161316.ogg,86.064
lawgol,[],"['begging call', 'juvenile']",32.7445,-116.7346,Spinus lawrencei,Lawrence's Goldfinch,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/566765,lawgol/XC566765.ogg,29.28
lawgol,[],"['adult', 'male', 'mimicry/imitation', 'song']",31.1097,-115.6322,Spinus lawrencei,Lawrence's Goldfinch,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/661806,lawgol/XC661806.ogg,89.904
lawgol,[],"['adult', 'call', 'flight call', 'male']",31.1097,-115.6322,Spinus lawrencei,Lawrence's Goldfinch,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/661825,lawgol/XC661825.ogg,20.04
lawgol,[],[''],36.5618,-121.1954,Spinus lawrencei,Lawrence's Goldfinch,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/750881,lawgol/XC750881.ogg,76.656
lawgol,[],[''],36.5618,-121.1954,Spinus lawrencei,Lawrence's Goldfinch,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/750894,lawgol/XC750894.ogg,20.352
lesmaw1,[],['song'],0.0033,36.9454,Ploceus intermedius,Lesser Masked-Weaver,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/240902,lesmaw1/XC240902.ogg,39.52325
lesmaw1,[],['song'],7.649,38.704,Ploceus intermedius,Lesser Masked-Weaver,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/473963,lesmaw1/XC473963.ogg,48.169
lessts1,[],"['call', 'flight call', 'song']",-0.5968,31.0106,Cecropis abyssinica,Lesser Striped Swallow,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/227603,lessts1/XC227603.ogg,98.92571875
lessts1,[],"['call', 'flight call']",-0.5968,31.0106,Cecropis abyssinica,Lesser Striped Swallow,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/227618,lessts1/XC227618.ogg,13.00896875
lessts1,[],['flight call'],-0.1933,30.0219,Cecropis abyssinica,Lesser Striped Swallow,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/251852,lessts1/XC251852.ogg,42.44896875
lessts1,[],['song'],-5.1401,15.0701,Cecropis abyssinica,Lesser Striped Swallow,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/362145,lessts1/XC362145.ogg,10.318
lessts1,[],['song'],-6.4261,38.9017,Cecropis abyssinica,Lesser Striped Swallow,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/452595,lessts1/XC452595.ogg,29.52
lessts1,[],['song'],-33.2945,26.511,Cecropis abyssinica,Lesser Striped Swallow,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/500737,lessts1/XC500737.ogg,85.655
lessts1,[],"['adult', 'male', 'song']",3.5111,15.0529,Cecropis abyssinica,Lesser Striped Swallow,Andres Angulo Rubiano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/530160,lessts1/XC530160.ogg,3.336
lessts1,[],"['adult', 'male', 'song']",3.5111,15.0529,Cecropis abyssinica,Lesser Striped Swallow,Andres Angulo Rubiano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/530162,lessts1/XC530162.ogg,3.6
lessts1,[],"['adult', 'male', 'song']",3.5111,15.0529,Cecropis abyssinica,Lesser Striped Swallow,Andres Angulo Rubiano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/530163,lessts1/XC530163.ogg,4.536
lessts1,[],"['adult', 'male', 'song']",3.5111,15.0529,Cecropis abyssinica,Lesser Striped Swallow,Andres Angulo Rubiano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/530164,lessts1/XC530164.ogg,1.584
lessts1,[],['uncertain'],-1.7966,13.0167,Cecropis abyssinica,Lesser Striped Swallow,BurBenj,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/663241,lessts1/XC663241.ogg,19.248
