primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
gargan,[],[''],46.6109,0.54,Spatula querquedula,Garganey,Raphaël Bussière,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/713988,gargan/XC713988.ogg
gargan,[],[''],63.8986,19.8494,Spatula querquedula,Garganey,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/714871,gargan/XC714871.ogg
gargan,[],[''],50.3649,8.8842,Spatula querquedula,Garganey,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/715889,gargan/XC715889.ogg
gargan,[],[''],49.5691,20.6024,Spatula querquedula,Garganey,Marcin Urbański,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/718660,gargan/XC718660.ogg
gargan,[],[''],49.9986,19.475,Spatula querquedula,Garganey,Paweł Malczyk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/734031,gargan/XC734031.ogg
gargan,[],[''],38.188,-0.7914,Spatula querquedula,Garganey,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/737247,gargan/XC737247.ogg
gargan,[],[''],56.5376,9.381,Spatula querquedula,Garganey,Christian Bøggild,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/756273,gargan/XC756273.ogg
gbesta1,[],['song'],9.868,38.917,Lamprotornis chalybaeus,Greater Blue-eared Starling,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/210338,gbesta1/XC210338.ogg
gbesta1,[],['song'],9.868,38.917,Lamprotornis chalybaeus,Greater Blue-eared Starling,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/210339,gbesta1/XC210339.ogg
gbesta1,[],['call'],5.2501,39.7167,Lamprotornis chalybaeus,Greater Blue-eared Starling,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/210341,gbesta1/XC210341.ogg
gbesta1,[],['song'],0.0033,36.9454,Lamprotornis chalybaeus,Greater Blue-eared Starling,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/240789,gbesta1/XC240789.ogg
gbesta1,[],['call'],14.5996,-17.1265,Lamprotornis chalybaeus,Greater Blue-eared Starling,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/312538,gbesta1/XC312538.ogg
gbesta1,[],"['male', 'song']",-19.4536,23.3026,Lamprotornis chalybaeus,Greater Blue-eared Starling,Lisa Boocock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/444315,gbesta1/XC444315.ogg
gbesta1,[],['call'],-11.9651,30.2346,Lamprotornis chalybaeus,Greater Blue-eared Starling,Dries Van de Loock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/584694,gbesta1/XC584694.ogg
gbesta1,[],['call'],-11.9651,30.2346,Lamprotornis chalybaeus,Greater Blue-eared Starling,Dries Van de Loock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/584695,gbesta1/XC584695.ogg
gbesta1,[],"['adult', 'call', 'mobbing call']",-2.9858,37.5975,Lamprotornis chalybaeus,Greater Blue-eared Starling,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/598339,gbesta1/XC598339.ogg
gbesta1,[],"['adult', 'sex uncertain', 'song']",11.8047,13.1966,Lamprotornis chalybaeus,Greater Blue-eared Starling,Sun Madakan ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/652877,gbesta1/XC652877.ogg
gnbcam2,[],[''],5.258,39.697,Camaroptera brevicaudata,Gray-backed Camaroptera,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://xeno-canto.org/128201,gnbcam2/XC128201.ogg
gnbcam2,[],[''],5.4018,-7.2423,Camaroptera brevicaudata,Gray-backed Camaroptera,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/216298,gnbcam2/XC216298.ogg
gnbcam2,[],[''],6.1782,-10.4846,Camaroptera brevicaudata,Gray-backed Camaroptera,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/247285,gnbcam2/XC247285.ogg
gnbcam2,[],[''],0.4398,30.2489,Camaroptera brevicaudata,Gray-backed Camaroptera,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/254841,gnbcam2/XC254841.ogg
gnbcam2,[],[''],0.4398,30.2489,Camaroptera brevicaudata,Gray-backed Camaroptera,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/254842,gnbcam2/XC254842.ogg
gnbcam2,[],[''],0.483,30.389,Camaroptera brevicaudata,Gray-backed Camaroptera,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/265022,gnbcam2/XC265022.ogg
gnbcam2,[],[''],0.8257,30.1611,Camaroptera brevicaudata,Gray-backed Camaroptera,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/269872,gnbcam2/XC269872.ogg
gnbcam2,[],[''],2.2662,31.5595,Camaroptera brevicaudata,Gray-backed Camaroptera,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/289265,gnbcam2/XC289265.ogg
gnbcam2,[],[''],12.4674,-16.787,Camaroptera brevicaudata,Gray-backed Camaroptera,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/339465,gnbcam2/XC339465.ogg
gnbcam2,[],[''],6.9473,2.1418,Camaroptera brevicaudata,Gray-backed Camaroptera,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/345109,gnbcam2/XC345109.ogg
gnbcam2,[],[''],-0.636,34.117,Camaroptera brevicaudata,Gray-backed Camaroptera,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/366269,gnbcam2/XC366269.ogg
gnbcam2,[],[''],-0.636,34.117,Camaroptera brevicaudata,Gray-backed Camaroptera,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/366274,gnbcam2/XC366274.ogg
gnbcam2,[],[''],5.308,-4.8415,Camaroptera brevicaudata,Gray-backed Camaroptera,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/370292,gnbcam2/XC370292.ogg
gnbcam2,[],[''],-2.7226,37.3809,Camaroptera brevicaudata,Gray-backed Camaroptera,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/373666,gnbcam2/XC373666.ogg
gnbcam2,[],[''],10.6333,-4.7667,Camaroptera brevicaudata,Gray-backed Camaroptera,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/378463,gnbcam2/XC378463.ogg
gnbcam2,[],[''],5.35,-1.38,Camaroptera brevicaudata,Gray-backed Camaroptera,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/400004,gnbcam2/XC400004.ogg
gnbcam2,[],[''],3.7108,38.8423,Camaroptera brevicaudata,Gray-backed Camaroptera,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/410446,gnbcam2/XC410446.ogg
gnbcam2,[],[''],5.882,0.0437,Camaroptera brevicaudata,Gray-backed Camaroptera,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/418815,gnbcam2/XC418815.ogg
gnbcam2,[],[''],5.882,0.0437,Camaroptera brevicaudata,Gray-backed Camaroptera,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/419282,gnbcam2/XC419282.ogg
gnbcam2,[],[''],6.7121,-1.526,Camaroptera brevicaudata,Gray-backed Camaroptera,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/420487,gnbcam2/XC420487.ogg
gnbcam2,[],[''],13.2984,-16.5648,Camaroptera brevicaudata,Gray-backed Camaroptera,Joost van Bruggen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/440168,gnbcam2/XC440168.ogg
gnbcam2,[],[''],13.2987,-16.5639,Camaroptera brevicaudata,Gray-backed Camaroptera,Joost van Bruggen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/441679,gnbcam2/XC441679.ogg
gnbcam2,[],[''],12.4761,2.4999,Camaroptera brevicaudata,Gray-backed Camaroptera,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/447250,gnbcam2/XC447250.ogg
gnbcam2,[],[''],0.0885,11.8966,Camaroptera brevicaudata,Gray-backed Camaroptera,George Vlad,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/459508,gnbcam2/XC459508.ogg
gnbcam2,[],[''],-3.5573,36.6943,Camaroptera brevicaudata,Gray-backed Camaroptera,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/527933,gnbcam2/XC527933.ogg
gnbcam2,[],[''],-15.951,28.862,Camaroptera brevicaudata,Gray-backed Camaroptera,Dries Van de Loock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/547977,gnbcam2/XC547977.ogg
gnbcam2,[],[''],-11.3192,25.1115,Camaroptera brevicaudata,Gray-backed Camaroptera,Dries Van de Loock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/581112,gnbcam2/XC581112.ogg
gnbcam2,[],[''],-2.9858,37.5975,Camaroptera brevicaudata,Gray-backed Camaroptera,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/601535,gnbcam2/XC601535.ogg
gnbcam2,[],[''],-2.9858,37.5975,Camaroptera brevicaudata,Gray-backed Camaroptera,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/603149,gnbcam2/XC603149.ogg
gnbcam2,[],[''],-2.9858,37.5975,Camaroptera brevicaudata,Gray-backed Camaroptera,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/603150,gnbcam2/XC603150.ogg
gnbcam2,[],[''],-2.9858,37.5975,Camaroptera brevicaudata,Gray-backed Camaroptera,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/603151,gnbcam2/XC603151.ogg
gnbcam2,[],[''],-2.9858,37.5975,Camaroptera brevicaudata,Gray-backed Camaroptera,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/605215,gnbcam2/XC605215.ogg
gnbcam2,[],[''],-2.9858,37.5975,Camaroptera brevicaudata,Gray-backed Camaroptera,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/605216,gnbcam2/XC605216.ogg
gnbcam2,[],[''],-3.1481,36.6951,Camaroptera brevicaudata,Gray-backed Camaroptera,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/609490,gnbcam2/XC609490.ogg
gnbcam2,[],[''],-2.9858,37.5975,Camaroptera brevicaudata,Gray-backed Camaroptera,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/610567,gnbcam2/XC610567.ogg
gnbcam2,[],[''],-2.9858,37.5975,Camaroptera brevicaudata,Gray-backed Camaroptera,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/610568,gnbcam2/XC610568.ogg
gnbcam2,[],[''],-3.4059,35.825,Camaroptera brevicaudata,Gray-backed Camaroptera,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/611410,gnbcam2/XC611410.ogg
gnbcam2,[],[''],-2.9858,37.5975,Camaroptera brevicaudata,Gray-backed Camaroptera,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/611573,gnbcam2/XC611573.ogg
gnbcam2,[],[''],-2.9858,37.5975,Camaroptera brevicaudata,Gray-backed Camaroptera,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/611574,gnbcam2/XC611574.ogg
gnbcam2,[],[''],-2.9858,37.5975,Camaroptera brevicaudata,Gray-backed Camaroptera,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/614373,gnbcam2/XC614373.ogg
gnbcam2,[],[''],-3.4059,35.825,Camaroptera brevicaudata,Gray-backed Camaroptera,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/615090,gnbcam2/XC615090.ogg
gnbcam2,[],[''],10.6889,-4.7983,Camaroptera brevicaudata,Gray-backed Camaroptera,Giovanni Boano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/619369,gnbcam2/XC619369.ogg
gnbcam2,[],[''],-3.5326,37.327,Camaroptera brevicaudata,Gray-backed Camaroptera,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/629233,gnbcam2/XC629233.ogg
gnbcam2,[],[''],-0.6739,36.3604,Camaroptera brevicaudata,Gray-backed Camaroptera,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/650541,gnbcam2/XC650541.ogg
gnbcam2,[],[''],-2.9858,37.5975,Camaroptera brevicaudata,Gray-backed Camaroptera,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/692103,gnbcam2/XC692103.ogg
gnbcam2,[],[''],-2.9858,37.5975,Camaroptera brevicaudata,Gray-backed Camaroptera,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/692104,gnbcam2/XC692104.ogg
gnbcam2,[],[''],-2.9858,37.5975,Camaroptera brevicaudata,Gray-backed Camaroptera,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/694797,gnbcam2/XC694797.ogg
gnbcam2,[],[''],-2.9858,37.5975,Camaroptera brevicaudata,Gray-backed Camaroptera,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/697676,gnbcam2/XC697676.ogg
gnbcam2,[],[''],-2.9858,37.5975,Camaroptera brevicaudata,Gray-backed Camaroptera,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/697677,gnbcam2/XC697677.ogg
gnhsun1,[],['song'],3.8729,11.5204,Cyanomitra verticalis,Green-headed Sunbird,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/207926,gnhsun1/XC207926.ogg
gnhsun1,[],"['call', 'male']",-0.989,29.616,Cyanomitra verticalis,Green-headed Sunbird,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/247376,gnhsun1/XC247376.ogg
gnhsun1,[],"['call', 'male']",12.4674,-16.787,Cyanomitra verticalis,Green-headed Sunbird,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/338616,gnhsun1/XC338616.ogg
gnhsun1,[],['call'],-0.6143,34.0906,Cyanomitra verticalis,Green-headed Sunbird,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/344253,gnhsun1/XC344253.ogg
gnhsun1,[],['call'],-12.45,31.289,Cyanomitra verticalis,Green-headed Sunbird,Dries Van de Loock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/660752,gnhsun1/XC660752.ogg
gnhsun1,[],['call'],-12.45,31.289,Cyanomitra verticalis,Green-headed Sunbird,Dries Van de Loock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/682071,gnhsun1/XC682071.ogg
gobbun1,[],"['call', 'male', 'song']",-0.989,29.616,Emberiza flaviventris,Golden-breasted Bunting,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/247378,gobbun1/XC247378.ogg
gobbun1,[],"['male', 'song']",0.9235,30.236,Emberiza flaviventris,Golden-breasted Bunting,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/268764,gobbun1/XC268764.ogg
gobbun1,[],['song'],-28.3009,31.8888,Emberiza flaviventris,Golden-breasted Bunting,Tom Wulf,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/391998,gobbun1/XC391998.ogg
gobbun1,[],['song'],-1.1367,37.2564,Emberiza flaviventris,Golden-breasted Bunting,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/478537,gobbun1/XC478537.ogg
gobbun1,[],['call'],-26.1961,31.978,Emberiza flaviventris,Golden-breasted Bunting,Barnaby Briggs,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/522954,gobbun1/XC522954.ogg
gobbun1,[],"['adult', 'mobbing call', 'song']",-2.9858,37.5975,Emberiza flaviventris,Golden-breasted Bunting,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/598340,gobbun1/XC598340.ogg
gobbun1,[],"['adult', 'song']",-2.9858,37.5975,Emberiza flaviventris,Golden-breasted Bunting,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/598341,gobbun1/XC598341.ogg
gobbun1,[],"['adult', 'male', 'song']",-2.9858,37.5975,Emberiza flaviventris,Golden-breasted Bunting,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/601121,gobbun1/XC601121.ogg
gobbun1,[],"['adult', 'male', 'song']",-2.9858,37.5975,Emberiza flaviventris,Golden-breasted Bunting,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/601122,gobbun1/XC601122.ogg
gobbun1,[],"['adult', 'male', 'song']",-2.9858,37.5975,Emberiza flaviventris,Golden-breasted Bunting,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/601123,gobbun1/XC601123.ogg
gobbun1,[],"['adult', 'male', 'song']",-2.9858,37.5975,Emberiza flaviventris,Golden-breasted Bunting,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/601125,gobbun1/XC601125.ogg
gobbun1,[],"['adult', 'call', 'male']",-2.9858,37.5975,Emberiza flaviventris,Golden-breasted Bunting,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/601127,gobbun1/XC601127.ogg
gobbun1,[],"['adult', 'male', 'song']",-2.9858,37.5975,Emberiza flaviventris,Golden-breasted Bunting,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/601812,gobbun1/XC601812.ogg
gobbun1,[],"['adult', 'male', 'song']",-4.0719,37.1333,Emberiza flaviventris,Golden-breasted Bunting,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/602623,gobbun1/XC602623.ogg
gobbun1,[],"['adult', 'male', 'song']",-33.2377,26.3082,Emberiza flaviventris,Golden-breasted Bunting,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/641743,gobbun1/XC641743.ogg
gobbun1,[],"['adult', 'male', 'song']",-2.9858,37.5975,Emberiza flaviventris,Golden-breasted Bunting,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/690359,gobbun1/XC690359.ogg
gobbun1,[],['call'],-2.9858,37.5975,Emberiza flaviventris,Golden-breasted Bunting,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/692089,gobbun1/XC692089.ogg
gobsta5,[],['call'],4.7351,39.2277,Lamprotornis regius,Golden-breasted Starling,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/210321,gobsta5/XC210321.ogg
gobwea1,[],"['adult', 'call', 'male', 'song']",-2.9858,37.5975,Ploceus jacksoni,Golden-backed Weaver,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/607407,gobwea1/XC607407.ogg
gobwea1,[],"['adult', 'boat noises', 'call']",-0.1836,29.912,Ploceus jacksoni,Golden-backed Weaver,Phil Gregory,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/608587,gobwea1/XC608587.ogg
grbcam1,[],['song'],-33.594,26.8969,Camaroptera brachyura,Green-backed Camaroptera,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/189760,grbcam1/XC189760.ogg
grbcam1,[],['song'],-24.991,31.5879,Camaroptera brachyura,Green-backed Camaroptera,Gabriel A. Jamie,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/237781,grbcam1/XC237781.ogg
grbcam1,[],['song'],-33.4833,26.8333,Camaroptera brachyura,Green-backed Camaroptera,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/240661,grbcam1/XC240661.ogg
grbcam1,[],['song'],-33.2413,26.9718,Camaroptera brachyura,Green-backed Camaroptera,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/247923,grbcam1/XC247923.ogg
grbcam1,[],"['Bleating call', 'song']",-33.2355,26.9821,Camaroptera brachyura,Green-backed Camaroptera,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/247925,grbcam1/XC247925.ogg
grbcam1,[],['call'],-33.594,26.8969,Camaroptera brachyura,Green-backed Camaroptera,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/322541,grbcam1/XC322541.ogg
grbcam1,[],['call'],-33.594,26.8969,Camaroptera brachyura,Green-backed Camaroptera,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/326214,grbcam1/XC326214.ogg
grbcam1,[],['song'],-33.594,26.8969,Camaroptera brachyura,Green-backed Camaroptera,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/341996,grbcam1/XC341996.ogg
grbcam1,[],['song'],-33.7048,26.3687,Camaroptera brachyura,Green-backed Camaroptera,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/350707,grbcam1/XC350707.ogg
grbcam1,[],['song'],-25.3193,31.0428,Camaroptera brachyura,Green-backed Camaroptera,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/368148,grbcam1/XC368148.ogg
grbcam1,[],"['call', 'song']",-24.9814,31.4712,Camaroptera brachyura,Green-backed Camaroptera,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/368152,grbcam1/XC368152.ogg
grbcam1,[],['song'],-28.2336,32.3975,Camaroptera brachyura,Green-backed Camaroptera,Tom Wulf,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/391988,grbcam1/XC391988.ogg
grbcam1,[],['song'],-26.8926,32.858,Camaroptera brachyura,Green-backed Camaroptera,Tom Wulf,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/392017,grbcam1/XC392017.ogg
grbcam1,[],['song'],-25.359,31.8933,Camaroptera brachyura,Green-backed Camaroptera,Tom Wulf,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/392056,grbcam1/XC392056.ogg
grbcam1,[],['call'],-33.594,26.8969,Camaroptera brachyura,Green-backed Camaroptera,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/412168,grbcam1/XC412168.ogg
grbcam1,[],"['call', 'life stage uncertain', 'sex uncertain', 'song']",-6.459,38.992,Camaroptera brachyura,Green-backed Camaroptera,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/605958,grbcam1/XC605958.ogg
grbcam1,[],['call'],-6.2471,39.4286,Camaroptera brachyura,Green-backed Camaroptera,Meena Haribal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/608049,grbcam1/XC608049.ogg
grbcam1,[],"['adult', 'sex uncertain', 'song']",-33.1892,26.8293,Camaroptera brachyura,Green-backed Camaroptera,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/623488,grbcam1/XC623488.ogg
grbcam1,[],"['adult', 'sex uncertain', 'song']",-33.1892,26.8293,Camaroptera brachyura,Green-backed Camaroptera,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/623489,grbcam1/XC623489.ogg
grbcam1,[],"['adult', 'sex uncertain', 'song']",-25.3658,31.0204,Camaroptera brachyura,Green-backed Camaroptera,Paul Bourdin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/650865,grbcam1/XC650865.ogg
grbcam1,[],"['adult', 'alarm call', 'sex uncertain']",-33.2068,26.8486,Camaroptera brachyura,Green-backed Camaroptera,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/664381,grbcam1/XC664381.ogg
grecor,[],['call'],52.476,21.0738,Phalacrocorax carbo,Great Cormorant,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/113535,grecor/XC113535.ogg
grecor,[],['call'],21.599,71.2055,Phalacrocorax carbo,Great Cormorant,vir joshi,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/122902,grecor/XC122902.ogg
